fuel_type,mileage [km],model,name,price [pln],seller_type,year,engine_capacity [cm3],horsepower [km],is_gearbox_automatic,region
178162.80103896104,214000,45405.29952868339,113490.07028933396,6000,90852.11828935395,1998,1598,84,0,128485.97744385074
178162.80103896104,26535,45405.29952868339,113490.07028933396,24900,90852.11828935395,1998,1598,87,0,128508.16284539767
44421.155785183866,99999,45405.29952868339,122169.9122821334,5500,90852.11828935395,1989,1481,83,0,215862.60127388535
178162.80103896104,96000,45405.29952868339,94838.14039658161,27900,90852.11828935395,1995,1600,116,0,215862.60127388535
178162.80103896104,172000,45405.29952868339,94838.14039658161,5300,90852.11828935395,1997,1600,84,0,69912.62590012517
178162.80103896104,137000,45405.29952868339,113490.07028933396,9900,90852.11828935395,1998,1600,84,0,69912.62590012517
178162.80103896104,76000,45405.29952868339,112501.54576106326,29900,90852.11828935395,1989,1600,76,0,128485.97744385074
178162.80103896104,186000,45405.29952868339,94838.14039658161,10777,90852.11828935395,2000,1595,84,0,132428.99408284036
178162.80103896104,58060,45405.29952868339,112501.54576106326,4900,90852.11828935395,1994,1598,87,0,215862.60127388535
178162.80103896104,81000,45405.29952868339,113490.07028933396,7800,90852.11828935395,1998,1600,118,0,128508.16284539767
44421.155785183866,95000,45405.29952868339,112501.54576106326,2600,90852.11828935395,1996,1598,82,0,128266.81578947918
178162.80103896104,37500,45405.29952868339,94838.14039658161,7800,90852.11828935395,1996,1598,76,0,215862.60127388535
178162.80103896104,90600,45405.29952868339,94838.14039658161,4800,265742.16685979144,1997,1598,88,0,132428.99408284036
178162.80103896104,123650,45405.29952868339,94838.14039658161,8500,90852.11828935395,1994,1598,76,0,132428.99408284036
44421.155785183866,113000,45405.29952868339,94838.14039658161,7000,90852.11828935395,2000,1600,75,0,147607.26099963614
178162.80103896104,45273,118310.05441777589,126146.13092256525,32500,90852.11828935395,1973,5804,177,1,104437.42322164333
178162.80103896104,223000,118310.05441777589,123220.57929553062,13900,90852.11828935395,2006,3426,188,1,69912.62590012517
178162.80103896104,101000,118310.05441777589,129060.47861057139,219000,90852.11828935395,1988,4998,172,1,104437.42322164333
178162.80103896104,68800,118310.05441777589,129060.47861057139,9900,265742.16685979144,1997,3351,148,0,215862.60127388535
178162.80103896104,9600,118310.05441777589,165243.7274686461,333000,265742.16685979144,1964,6364,389,1,128485.97744385074
178162.80103896104,256000,118310.05441777589,129060.47861057139,15500,90852.11828935395,1997,3791,250,1,128485.97744385074
178162.80103896104,171185,118310.05441777589,127889.58447902942,45900,265742.16685979144,2006,2384,177,0,147607.26099963614
178162.80103896104,93559,118310.05441777589,129060.47861057139,118000,90852.11828935395,1976,6600,188,1,147607.26099963614
44421.155785183866,168000,118310.05441777589,123413.8529609423,11500,265742.16685979144,2004,1794,130,0,215862.60127388535
178162.80103896104,150000,118310.05441777589,124519.64488455342,19999,90852.11828935395,1987,2837,137,0,132428.99408284036
44421.155785183866,177000,118310.05441777589,123220.57929553062,27675,90852.11828935395,2001,3400,180,1,132428.99408284036
178162.80103896104,13415,118310.05441777589,132976.82582662263,85000,90852.11828935395,1963,6800,1,1,147607.26099963614
178162.80103896104,147200,118310.05441777589,129060.47861057139,34344,90852.11828935395,1989,3800,173,1,132428.99408284036
178162.80103896104,50000,363412.4598394023,153464.99947062586,259000,90852.11828935395,2021,1984,265,1,74651.98984654255
178162.80103896104,128702,363412.4598394023,142748.151517394,245000,265742.16685979144,2018,2995,340,1,215862.60127388535
178162.80103896104,47990,363412.4598394023,265036.7971965911,1099999,90852.11828935395,2022,3745,650,1,132428.99408284036
178162.80103896104,10,363412.4598394023,238051.25874591043,892591,265742.16685979144,2024,3996,500,1,147607.26099963614
178162.80103896104,10,363412.4598394023,224566.12073970755,923349,265742.16685979144,2024,3996,480,1,147607.26099963614
178162.80103896104,62000,363412.4598394023,155615.70036578426,259000,90852.11828935395,2019,2995,354,1,128485.97744385074
178162.80103896104,64699,363412.4598394023,145324.12004367114,179900,90852.11828935395,2018,1988,300,1,215862.60127388535
178162.80103896104,10,363412.4598394023,226361.40264981816,802744,265742.16685979144,2024,3996,474,1,147607.26099963614
178162.80103896104,364000,363412.4598394023,142748.151517394,71900,90852.11828935395,2012,3598,300,1,74651.98984654255
178162.80103896104,10,363412.4598394023,224566.12073970755,997574,265742.16685979144,2024,3996,480,1,147607.26099963614
238053.90958511122,10,363412.4598394023,214294.6223034963,710000,265742.16685979144,2024,2894,330,1,147607.26099963614
178162.80103896104,196000,363412.4598394023,224566.12073970755,139000,90852.11828935395,2012,4806,430,1,116883.13401209252
178162.80103896104,69000,363412.4598394023,167455.57153281706,350000,90852.11828935395,2019,2894,440,1,128266.81578947918
178162.80103896104,51301,363412.4598394023,132196.17498044466,79000,90852.11828935395,1981,1960,125,0,215862.60127388535
238053.90958511122,12,363412.4598394023,214863.31792342584,702371,265742.16685979144,2024,2995,304,1,147607.26099963614
178162.80103896104,138300,363412.4598394023,157046.89358377724,270000,90852.11828935395,2019,2894,440,1,76133.5572278551
178162.80103896104,9800,363412.4598394023,134798.3444677046,99000,90852.11828935395,1984,1984,125,0,215862.60127388535
178162.80103896104,115500,363412.4598394023,154444.72409651728,250000,90852.11828935395,2007,3824,355,1,215862.60127388535
178162.80103896104,10,363412.4598394023,248269.84821390593,971130,265742.16685979144,2024,3996,500,1,147607.26099963614
238053.90958511122,10,363412.4598394023,218197.87653438625,740000,265742.16685979144,2024,2894,440,1,147607.26099963614
178162.80103896104,120000,363412.4598394023,171367.9333569124,380070,265742.16685979144,2019,3996,460,1,128266.81578947918
178162.80103896104,162000,363412.4598394023,128423.0292239177,50000,90852.11828935395,2007,4806,500,1,215862.60127388535
238053.90958511122,12,363412.4598394023,212209.63400182925,693975,265742.16685979144,2024,2995,353,1,147607.26099963614
238053.90958511122,10,363412.4598394023,214863.31792342584,631302,265742.16685979144,2024,2995,304,1,147607.26099963614
62891.1269035533,145397,363412.4598394023,139755.0940479937,135700,90852.11828935395,2015,2967,262,1,147607.26099963614
178162.80103896104,167725,363412.4598394023,167455.57153281706,350000,90852.11828935395,1989,3600,250,0,128266.81578947918
178162.80103896104,60000,363412.4598394023,179815.87659730186,445000,90852.11828935395,2022,2995,340,1,88173.81403038281
62891.1269035533,292000,363412.4598394023,139755.0940479937,139000,90852.11828935395,2015,2967,262,1,80689.85523698955
178162.80103896104,64900,363412.4598394023,153464.99947062586,209000,265742.16685979144,2020,1984,265,1,215862.60127388535
178162.80103896104,63500,363412.4598394023,153013.5308785243,239000,90852.11828935395,2022,1984,265,1,88173.81403038281
178162.80103896104,110000,363412.4598394023,155095.26646833227,255000,90852.11828935395,2017,2995,330,1,147607.26099963614
178162.80103896104,174000,194753.00318304726,138438.79522275212,105000,90852.11828935395,2015,5654,399,1,80689.85523698955
178162.80103896104,37207,194753.00318304726,163820.3484294514,205000,90852.11828935395,2021,5654,401,1,96779.25740007074
178162.80103896104,189900,194753.00318304726,163820.3484294514,92000,90852.11828935395,2018,5654,399,1,96779.25740007074
44421.155785183866,58478,194753.00318304726,154314.6156221543,249000,90852.11828935395,2020,5654,401,1,96779.25740007074
178162.80103896104,52000,194753.00318304726,149904.53774162362,255000,90852.11828935395,2020,5654,401,1,215862.60127388535
178162.80103896104,15120,194753.00318304726,182938.4799820138,469000,90852.11828935395,2021,6199,702,1,116883.13401209252
62891.1269035533,13763,194753.00318304726,163820.3484294514,209999,90852.11828935395,2021,2988,244,1,104437.42322164333
178162.80103896104,38000,194753.00318304726,153091.5959631421,239600,90852.11828935395,2022,5654,401,1,96779.25740007074
178162.80103896104,65270,194753.00318304726,138438.79522275212,129900,90852.11828935395,2019,5654,399,1,96779.25740007074
178162.80103896104,37000,194753.00318304726,144315.6057845444,159000,90852.11828935395,2017,6400,557,1,128266.81578947918
62891.1269035533,102000,194753.00318304726,139521.28208708143,135300,90852.11828935395,2018,2988,244,1,80689.85523698955
44421.155785183866,91000,194753.00318304726,150541.46986562735,220000,90852.11828935395,2020,5654,401,1,88173.81403038281
178162.80103896104,96000,194753.00318304726,149904.53774162362,162800,90852.11828935395,2018,5654,401,1,104437.42322164333
178162.80103896104,30000,194753.00318304726,150476.41562844586,219500,90852.11828935395,2021,5654,399,1,104437.42322164333
44421.155785183866,145000,194753.00318304726,141681.0827615072,151900,90852.11828935395,2018,5654,399,1,132428.99408284036
178162.80103896104,85000,194753.00318304726,144673.57767185615,174900,90852.11828935395,2019,5654,399,1,80689.85523698955
178162.80103896104,143000,194753.00318304726,146088.7440958005,159000,90852.11828935395,2019,5654,401,1,80689.85523698955
44421.155785183866,14000,194753.00318304726,163820.3484294514,180000,90852.11828935395,2020,5654,401,1,116883.13401209252
44421.155785183866,14000,194753.00318304726,144315.6057845444,180000,90852.11828935395,2020,6400,410,1,116883.13401209252
178162.80103896104,93000,194753.00318304726,138438.79522275212,159900,265742.16685979144,2019,5654,399,1,116883.13401209252
44421.155785183866,98500,194753.00318304726,146088.7440958005,205000,90852.11828935395,2020,5654,401,1,147607.26099963614
178162.80103896104,110000,194753.00318304726,163820.3484294514,205000,90852.11828935395,2019,5654,401,1,147607.26099963614
178162.80103896104,149500,194753.00318304726,144386.38946592974,99999,90852.11828935395,2017,5654,401,1,128266.81578947918
178162.80103896104,15800,194753.00318304726,163820.3484294514,795000,265742.16685979144,2023,6200,711,1,74651.98984654255
178162.80103896104,139000,194753.00318304726,153130.628505451,239900,90852.11828935395,2021,5654,399,1,215862.60127388535
178162.80103896104,6646,194753.00318304726,163422.20882756414,319000,90852.11828935395,2023,5654,401,1,96779.25740007074
178162.80103896104,66000,194753.00318304726,138438.79522275212,125000,90852.11828935395,2021,5654,399,1,215862.60127388535
178162.80103896104,43000,194753.00318304726,158347.84821893286,279999,90852.11828935395,2021,5654,401,1,69912.62590012517
178162.80103896104,40000,194753.00318304726,144386.38946592974,239999,90852.11828935395,2022,5654,401,1,116883.13401209252
44421.155785183866,168987,194753.00318304726,163820.3484294514,67650,90852.11828935395,2016,5654,399,1,96779.25740007074
178162.80103896104,143000,194753.00318304726,135578.9953138826,105000,90852.11828935395,2017,5654,399,1,215862.60127388535
178162.80103896104,60000,194753.00318304726,150541.46986562735,220000,90852.11828935395,2022,5654,399,1,147607.26099963614
44421.155785183866,210000,69250.94685571085,96800.50541669992,9500,90852.11828935395,2011,1149,75,0,128485.97744385074
178162.80103896104,90000,69250.94685571085,125001.17634817086,23700,90852.11828935395,2014,999,70,0,215862.60127388535
62891.1269035533,74040,69250.94685571085,134108.76955358073,93700,90852.11828935395,2021,1749,149,1,132428.99408284036
62891.1269035533,289000,69250.94685571085,123986.33024813948,15900,90852.11828935395,2008,1995,178,0,116883.13401209252
62891.1269035533,136000,69250.94685571085,132690.58718302404,82800,90852.11828935395,2018,1995,177,1,128266.81578947918
62891.1269035533,50500,69250.94685571085,127108.93363285143,39900,90852.11828935395,2019,1461,75,0,132428.99408284036
44421.155785183866,24586,69250.94685571085,129711.1031201114,59900,265742.16685979144,2022,999,90,0,116883.13401209252
62891.1269035533,167998,69250.94685571085,126078.4745158965,31980,90852.11828935395,2012,1598,130,0,128508.16284539767
178162.80103896104,48677,69250.94685571085,130374.65633936267,65000,90852.11828935395,2021,1332,115,0,104437.42322164333
178162.80103896104,112000,69250.94685571085,122789.3322839999,6700,90852.11828935395,2007,1149,58,0,147607.26099963614
117564.49737481406,24000,69250.94685571085,131012.18786374136,69900,90852.11828935395,2022,1598,94,1,132428.99408284036
178162.80103896104,198000,69250.94685571085,123465.89635068749,11900,90852.11828935395,2008,1149,75,0,215862.60127388535
117564.49737481406,3405,69250.94685571085,137530.62242932757,120000,90852.11828935395,2023,1598,94,1,104437.42322164333
178162.80103896104,183000,69250.94685571085,124324.61228148328,18500,90852.11828935395,2010,1397,130,0,104437.42322164333
62891.1269035533,92400,69250.94685571085,139742.46649349853,137000,90852.11828935395,2023,1997,150,0,128266.81578947918
178162.80103896104,148100,69250.94685571085,125027.19804304346,23900,90852.11828935395,2012,1598,110,0,132428.99408284036
178162.80103896104,268364,69250.94685571085,123543.96143530529,12500,90852.11828935395,2009,1397,130,0,128266.81578947918
178162.80103896104,35000,69250.94685571085,128279.90990211841,48900,90852.11828935395,2017,1197,100,0,128266.81578947918
178162.80103896104,152000,69250.94685571085,123596.00482505049,12900,90852.11828935395,2008,1149,60,0,128266.81578947918
178162.80103896104,92000,69250.94685571085,127499.25905594042,42900,90852.11828935395,2016,1197,101,0,116883.13401209252
62891.1269035533,270000,69250.94685571085,124779.99194175377,22000,90852.11828935395,2009,1995,150,0,80689.85523698955
62891.1269035533,258652,69250.94685571085,127343.12888670483,41700,90852.11828935395,2009,1995,114,0,74651.98984654255
62891.1269035533,185000,69250.94685571085,124636.87261995448,20900,90852.11828935395,2012,1598,130,0,128266.81578947918
62891.1269035533,29900,69250.94685571085,127369.15058157743,41900,90852.11828935395,2019,1461,120,0,132428.99408284036
178162.80103896104,138000,69250.94685571085,127369.15058157743,41900,90852.11828935395,2016,1197,132,0,86056.22637580728
178162.80103896104,18500,69250.94685571085,131285.41565990367,72000,90852.11828935395,2021,1332,140,0,128266.81578947918
178162.80103896104,150200,69250.94685571085,123602.51024876864,12950,90852.11828935395,2013,1149,75,0,128266.81578947918
178162.80103896104,119321,69250.94685571085,126198.17431231044,32900,90852.11828935395,2013,1197,115,0,128266.81578947918
178162.80103896104,60100,69250.94685571085,130999.17701630507,69800,90852.11828935395,2019,1332,140,0,215862.60127388535
62891.1269035533,332619,69250.94685571085,123413.8529609423,11500,90852.11828935395,2004,1870,82,0,104437.42322164333
178162.80103896104,97894,903697.0142345225,280028.5273488434,479000,90852.11828935395,2010,6592,571,1,215862.60127388535
178162.80103896104,27000,903697.0142345225,131051.66502443666,59700,90852.11828935395,1971,6750,189,1,76133.5572278551
178162.80103896104,58900,903697.0142345225,280028.5273488434,1105770,90852.11828935395,2016,6592,573,1,132428.99408284036
178162.80103896104,205848,903697.0142345225,280028.5273488434,249999,90852.11828935395,2013,6592,571,1,132428.99408284036
178162.80103896104,49000,903697.0142345225,669979.3390668472,1998000,90852.11828935395,2022,6749,599,1,215862.60127388535
178162.80103896104,22500,903697.0142345225,264679.56584820256,1550000,90852.11828935395,2021,6592,570,1,128485.97744385074
178162.80103896104,78000,903697.0142345225,131051.66502443666,84000,90852.11828935395,1977,6900,220,1,147607.26099963614
178162.80103896104,79714,903697.0142345225,331357.55522149545,999990,265742.16685979144,2015,6592,632,1,215862.60127388535
178162.80103896104,37462,903697.0142345225,669979.3390668472,1200000,265742.16685979144,2022,6800,563,1,69912.62590012517
178162.80103896104,38000,903697.0142345225,669979.3390668472,1999000,265742.16685979144,2020,6749,600,1,215862.60127388535
178162.80103896104,116220,903697.0142345225,158510.44031411968,79000,90852.11828935395,1984,6750,190,1,128508.16284539767
178162.80103896104,28,903697.0142345225,669979.3390668472,2473000,265742.16685979144,2023,6749,600,1,215862.60127388535
178162.80103896104,57,903697.0142345225,669979.3390668472,3118000,265742.16685979144,2024,6749,571,1,215862.60127388535
178162.80103896104,59,903697.0142345225,669979.3390668472,3118000,265742.16685979144,2024,6749,571,1,215862.60127388535
178162.80103896104,49202,903697.0142345225,158510.44031411968,449000,265742.16685979144,1998,6750,305,1,215862.60127388535
178162.80103896104,15384,903697.0142345225,158510.44031411968,249000,265742.16685979144,1996,6750,305,1,215862.60127388535
178162.80103896104,59985,903697.0142345225,142721.95055641118,159900,265742.16685979144,1999,5400,326,1,96779.25740007074
178162.80103896104,24000,903697.0142345225,331357.55522149545,1199000,265742.16685979144,2014,6592,632,1,104437.42322164333
178162.80103896104,57600,903697.0142345225,669979.3390668472,1799000,265742.16685979144,2018,6749,571,1,215862.60127388535
178162.80103896104,45000,903697.0142345225,131051.66502443666,100000,265742.16685979144,1979,6750,250,1,132428.99408284036
178162.80103896104,103839,903697.0142345225,331357.55522149545,799900,265742.16685979144,2014,6592,632,1,215862.60127388535
178162.80103896104,130000,903697.0142345225,264679.56584820256,699000,90852.11828935395,2015,6592,570,1,128485.97744385074
178162.80103896104,162500,903697.0142345225,331357.55522149545,750000,90852.11828935395,2015,6592,632,1,128266.81578947918
178162.80103896104,205000,903697.0142345225,264679.56584820256,590000,90852.11828935395,2013,6592,571,1,80689.85523698955
178162.80103896104,55000,903697.0142345225,280028.5273488434,849900,265742.16685979144,2013,6592,570,1,147607.26099963614
178162.80103896104,56548,903697.0142345225,331357.55522149545,1291500,265742.16685979144,2017,6592,632,1,215862.60127388535
178162.80103896104,118000,903697.0142345225,280028.5273488434,608850,90852.11828935395,2011,6592,599,1,215862.60127388535
178162.80103896104,100000,903697.0142345225,145207.02241674444,179000,90852.11828935395,1948,4250,150,0,132428.99408284036
178162.80103896104,10550,903697.0142345225,331357.55522149545,1600000,265742.16685979144,2018,6592,632,1,215862.60127388535
178162.80103896104,10560,903697.0142345225,280028.5273488434,1790000,265742.16685979144,2022,6592,570,1,215862.60127388535
178162.80103896104,22,903697.0142345225,669979.3390668472,2350000,265742.16685979144,2023,6750,570,1,215862.60127388535
178162.80103896104,27,903697.0142345225,669979.3390668472,2300000,265742.16685979144,2023,6750,563,1,215862.60127388535
178162.80103896104,144510,110581.372065043,123335.7878763245,10900,90852.11828935395,2003,1796,136,0,132428.99408284036
178162.80103896104,54000,110581.372065043,126399.8162876128,52500,90852.11828935395,1996,1275,63,0,88173.81403038281
178162.80103896104,111111,110581.372065043,127486.24820850413,42800,90852.11828935395,1936,1496,53,0,69912.62590012517
178162.80103896104,123730,110581.372065043,126399.8162876128,33900,90852.11828935395,1997,1275,63,0,104437.42322164333
178162.80103896104,14275,110581.372065043,125807.84888922145,29900,90852.11828935395,1995,2259,158,1,116883.13401209252
178162.80103896104,64800,110581.372065043,122828.23471783444,6999,90852.11828935395,2000,1396,84,0,76133.5572278551
178162.80103896104,69000,110581.372065043,121413.75135636065,11200,265742.16685979144,2001,1796,120,0,128266.81578947918
44421.155785183866,177000,110581.372065043,122255.88753911162,2600,90852.11828935395,2003,1396,103,0,116883.13401209252
178162.80103896104,230000,110581.372065043,121413.75135636065,4900,90852.11828935395,2000,1796,120,0,104437.42322164333
62891.1269035533,21000,46247.5729552048,126471.40210847274,35000,90852.11828935395,2000,2171,125,0,96721.02917093172
178162.80103896104,220000,46247.5729552048,109260.5532612899,18500,90852.11828935395,2004,1998,150,1,215862.60127388535
178162.80103896104,232000,46247.5729552048,109260.5532612899,15500,90852.11828935395,2007,1998,175,0,86056.22637580728
44421.155785183866,293691,46247.5729552048,109260.5532612899,16500,90852.11828935395,2006,1998,240,0,86056.22637580728
62891.1269035533,360000,46247.5729552048,109260.5532612899,13900,90852.11828935395,2008,1910,150,0,116883.13401209252
178162.80103896104,244600,46247.5729552048,124246.54719686547,17900,90852.11828935395,2004,1998,210,0,74651.98984654255
44421.155785183866,289650,46247.5729552048,109260.5532612899,22000,90852.11828935395,2008,1998,150,0,74651.98984654255
62891.1269035533,320700,46247.5729552048,124519.77499302778,20000,90852.11828935395,2008,1910,150,0,215862.60127388535
178162.80103896104,232000,46247.5729552048,123452.8855032512,11800,90852.11828935395,2004,1998,149,0,128485.97744385074
178162.80103896104,194000,46247.5729552048,124766.98109431747,21900,90852.11828935395,2005,1998,150,0,215862.60127388535
62891.1269035533,249000,46247.5729552048,123856.22177377649,14900,90852.11828935395,2004,1910,120,0,116883.13401209252
178162.80103896104,191000,46247.5729552048,123062.56008016219,8800,90852.11828935395,2000,1985,154,0,132428.99408284036
62891.1269035533,138000,46247.5729552048,122108.82157437304,14900,90852.11828935395,2008,1910,120,0,215862.60127388535
62891.1269035533,313000,46247.5729552048,122438.03940321981,4000,90852.11828935395,2008,1910,180,0,215862.60127388535
178162.80103896104,219347,46247.5729552048,109260.5532612899,19900,265742.16685979144,2003,1998,150,0,74651.98984654255
178162.80103896104,190000,46247.5729552048,122685.2455045095,5900,265742.16685979144,2004,1985,150,0,215862.60127388535
178162.80103896104,165000,46247.5729552048,125677.74041485846,28900,90852.11828935395,1991,1985,145,0,116883.13401209252
62891.1269035533,308100,46247.5729552048,123421.00892703226,11555,90852.11828935395,2008,1910,180,0,215862.60127388535
178162.80103896104,162000,46247.5729552048,123856.22177377649,14900,90852.11828935395,1993,1985,150,0,215862.60127388535
62891.1269035533,163000,46247.5729552048,109260.5532612899,16800,265742.16685979144,2008,1910,180,1,128266.81578947918
44421.155785183866,263000,46247.5729552048,121639.58153867994,8000,90852.11828935395,1998,1985,130,1,215862.60127388535
178162.80103896104,235000,46247.5729552048,125625.69702511326,28500,90852.11828935395,1986,1985,99,0,76133.5572278551
62891.1269035533,420000,46247.5729552048,121639.58153867994,8000,90852.11828935395,2007,1910,180,1,215862.60127388535
44421.155785183866,260000,46247.5729552048,122945.4624532355,7900,90852.11828935395,1999,1985,192,1,147607.26099963614
178162.80103896104,219600,46247.5729552048,123335.7878763245,10900,265742.16685979144,2007,2290,185,0,128508.16284539767
178162.80103896104,180000,46247.5729552048,129073.5715957327,55000,90852.11828935395,2012,1998,210,0,132428.99408284036
62891.1269035533,182000,46247.5729552048,125429.23322882513,26990,90852.11828935395,2011,1910,180,0,76133.5572278551
62891.1269035533,300000,46247.5729552048,122108.82157437304,11000,90852.11828935395,2007,1910,120,0,215862.60127388535
178162.80103896104,151700,46247.5729552048,109260.5532612899,12500,90852.11828935395,1998,1985,130,0,147607.26099963614
62891.1269035533,364000,46247.5729552048,123882.24346864909,15100,265742.16685979144,2008,1910,130,0,215862.60127388535
44421.155785183866,284000,46247.5729552048,121639.58153867994,44900,90852.11828935395,2010,1998,210,1,215862.60127388535
178162.80103896104,134000,46247.5729552048,109260.5532612899,12500,90852.11828935395,1999,1985,130,1,215862.60127388535
62891.1269035533,230000,75637.61780777165,88552.67940078887,18900,90852.11828935395,2010,1598,105,0,147607.26099963614
62891.1269035533,360000,75637.61780777165,96966.41153061583,10000,90852.11828935395,2006,1968,140,0,104437.42322164333
44421.155785183866,190000,75637.61780777165,112004.65289266179,18500,90852.11828935395,2008,1390,86,0,128485.97744385074
178162.80103896104,58700,75637.61780777165,123822.00260740939,63900,90852.11828935395,2022,999,110,1,132428.99408284036
62891.1269035533,249546,75637.61780777165,116694.43464916883,14500,90852.11828935395,2006,1896,105,0,69912.62590012517
178162.80103896104,5,75637.61780777165,132370.0814270817,93797,265742.16685979144,2024,999,115,0,116883.13401209252
178162.80103896104,5,75637.61780777165,132370.0814270817,93797,265742.16685979144,2024,999,115,0,116883.13401209252
178162.80103896104,13000,75637.61780777165,143372.49292822616,164900,265742.16685979144,2024,1498,149,1,116883.13401209252
178162.80103896104,1,75637.61780777165,133614.35735100132,89900,265742.16685979144,2024,999,110,0,116883.13401209252
178162.80103896104,7,75637.61780777165,136896.4737252823,115126,265742.16685979144,2024,1498,150,0,116883.13401209252
178162.80103896104,3200,75637.61780777165,132370.0814270817,93900,265742.16685979144,2024,999,115,0,116883.13401209252
178162.80103896104,5,75637.61780777165,132370.0814270817,93797,265742.16685979144,2024,999,115,0,116883.13401209252
178162.80103896104,32500,75637.61780777165,134785.3336202683,98900,90852.11828935395,2021,1498,150,1,104437.42322164333
62891.1269035533,132000,75637.61780777165,125527.98556086664,27749,90852.11828935395,2016,1422,90,0,86056.22637580728
62891.1269035533,334163,75637.61780777165,123677.97316389918,13530,90852.11828935395,2007,1896,115,0,128485.97744385074
178162.80103896104,178000,75637.61780777165,124766.98109431747,21900,90852.11828935395,2009,1598,105,0,128266.81578947918
178162.80103896104,130000,75637.61780777165,133874.57429972733,91900,90852.11828935395,2020,1984,290,1,128266.81578947918
178162.80103896104,141000,75637.61780777165,127759.47600466642,44900,90852.11828935395,2014,1798,180,1,215862.60127388535
62891.1269035533,135000,75637.61780777165,136489.7546344236,112000,90852.11828935395,2019,1968,190,1,215862.60127388535
62891.1269035533,171414,75637.61780777165,125404.51261869616,26800,90852.11828935395,2003,1896,150,0,128508.16284539767
178162.80103896104,142000,75637.61780777165,112004.65289266179,18900,90852.11828935395,2013,1390,86,0,132428.99408284036
178162.80103896104,34000,75637.61780777165,134277.91057025263,95000,90852.11828935395,2019,1498,150,1,104437.42322164333
178162.80103896104,112000,75637.61780777165,126536.45634565424,35500,265742.16685979144,2016,1197,90,0,132428.99408284036
62891.1269035533,65000,75637.61780777165,116694.43464916883,53500,90852.11828935395,2017,1598,115,0,147607.26099963614
62891.1269035533,262842,75637.61780777165,125365.3499679129,26499,90852.11828935395,2009,1968,170,0,104437.42322164333
178162.80103896104,96000,75637.61780777165,134004.68277409032,92900,90852.11828935395,2017,1395,150,1,132428.99408284036
178162.80103896104,217000,75637.61780777165,116694.43464916883,17900,90852.11828935395,2008,1595,102,0,74651.98984654255
178162.80103896104,220000,75637.61780777165,124506.76414559147,19900,90852.11828935395,2010,1595,102,0,215862.60127388535
178162.80103896104,169000,75637.61780777165,123648.0482147957,13300,90852.11828935395,2009,1598,105,0,132428.99408284036
178162.80103896104,160761,75637.61780777165,122659.09370116254,5699,90852.11828935395,2007,1198,70,0,104437.42322164333
178162.80103896104,198677,75637.61780777165,126588.49973539944,35900,90852.11828935395,2015,1390,150,0,104437.42322164333
178162.80103896104,31635,75637.61780777165,131662.73023555634,74900,90852.11828935395,2023,999,110,0,128266.81578947918
44421.155785183866,240000,113124.93584488209,123804.17838403129,14500,90852.11828935395,2012,1390,86,0,128266.81578947918
44421.155785183866,155000,113124.93584488209,139238.324073864,19900,90852.11828935395,2009,1595,102,0,128485.97744385074
178162.80103896104,185126,113124.93584488209,129320.7776970224,56900,265742.16685979144,2020,1498,150,0,116883.13401209252
62891.1269035533,198450,113124.93584488209,124064.39533275728,16500,90852.11828935395,2014,1598,75,0,132428.99408284036
178162.80103896104,1,113124.93584488209,143794.3031210351,215150,265742.16685979144,2024,1984,190,1,147607.26099963614
62891.1269035533,68000,113124.93584488209,136229.53768569758,110000,90852.11828935395,2019,1968,150,0,88173.81403038281
44421.155785183866,250000,113124.93584488209,122555.1370301465,4900,90852.11828935395,2017,999,60,0,128266.81578947918
62891.1269035533,69223,113124.93584488209,134915.4420946313,99900,90852.11828935395,2020,1968,150,1,128266.81578947918
178162.80103896104,135232,113124.93584488209,123465.89635068749,11900,90852.11828935395,2006,1198,64,0,215862.60127388535
62891.1269035533,312000,113124.93584488209,124845.04617893527,22500,90852.11828935395,2011,1968,110,0,147607.26099963614
178162.80103896104,82500,113124.93584488209,143794.3031210351,116500,90852.11828935395,2020,1984,190,1,104437.42322164333
62891.1269035533,200000,113124.93584488209,128109.12161966368,59500,90852.11828935395,2016,1968,190,0,215862.60127388535
62891.1269035533,72363,113124.93584488209,129320.7776970224,56900,90852.11828935395,2019,1598,115,0,215862.60127388535
62891.1269035533,261260,113124.93584488209,128109.12161966368,51000,90852.11828935395,2016,1968,150,0,132428.99408284036
62891.1269035533,119000,113124.93584488209,134368.9865023067,95700,265742.16685979144,2021,1968,122,1,104437.42322164333
178162.80103896104,209000,113124.93584488209,122815.3539788725,6900,90852.11828935395,2001,1595,102,0,69912.62590012517
178162.80103896104,7,113124.93584488209,139950.6400524793,138600,265742.16685979144,2024,1498,150,1,215862.60127388535
178162.80103896104,180000,113124.93584488209,124766.98109431747,21900,90852.11828935395,2015,1390,122,0,132428.99408284036
62891.1269035533,276000,113124.93584488209,123452.8855032512,11800,90852.11828935395,2008,1896,105,0,147607.26099963614
62891.1269035533,93000,113124.93584488209,130101.42854320038,62900,90852.11828935395,2020,1598,115,0,128266.81578947918
62891.1269035533,1,113124.93584488209,152310.9451169641,233600,265742.16685979144,2024,1968,200,1,147607.26099963614
178162.80103896104,5,113124.93584488209,139238.324073864,183300,265742.16685979144,2024,1984,265,1,116883.13401209252
178162.80103896104,5,113124.93584488209,138088.344035413,123950,265742.16685979144,2024,1498,115,0,116883.13401209252
